pgn,freq
d4=d6=c4=e5=Nc3=exd4=Qxd4=Nc6=Qd2=g6=b3=Bh6=Bb2=Bxd2+,20
d4=d5=Bf4=Nf6=e3=c5=Nc3=Nc6=Nb5=e5=dxe5=Nh5=Qxh5,20
e4=d5=exd5=Qxd5=Nc3=Nf6=Nxd5,20
d4=Nf6=Bg5=c6=e3=Qa5+,20
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=Nf6=d4=b5=Bb3=Nxd4=Nxd4=exd4=e5=Ng8=Qf3,20
f4=e5=fxe5=d6=exd6=Bxd6=Nf3=g5=h3=Bg3#,20
e4=c6=Nc3=d5=d4=dxe4=Nxe4=Nf6=Nxf6+=exf6=Bd3=Bd6=Qh5=O-O=Qxh7#,20
d4=Nf6=c4=g6=Bh6=Bxh6,20
d4=e5=dxe5=Nc6=Nf3=Qe7=Bf4=Qb4+=Nc3=Qxf4,20
e4=c6=d4=d5=Nd2=dxe4=Nxe4=Nd7=Qe2=Ngf6=Nd6#,20
e4=c5=Nf3=g6=d4=cxd4=Qxd4=Nc6=Qxh8,20
e4=c5=Nf3=d6=d4=cxd4=Nxd4=Nf6=Nc3=g6=f4=Bg7=e5=dxe5=fxe5=Nd5=Bb5+=Kf8=O-O=Nxc3=Ne6+,20
e4=e6=d4=d5=Nd2=Be7=e5=c5=c3=Nc6=Bd3=cxd4=cxd4=Nxd4=Qg4,20
e4=e6=d4=d5=exd5=exd5,20
c4=d5=cxd5=Nf6=e4=Nxe4=Qa4+,19
e4=e6=Nc3=d5=Nf3=Nf6=e5=Nfd7=d4=c5=Bg5=Nc6=Bxd8,19
e4=c5=d3=Nc6=g3=g6=Bh6=Bg7=Bxg7,19
d4=Nf6=Nc3=c5=d5=e6=e4=exd5=e5=d6=exf6,19
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=Qb6=Nc3=Qxd4,19
d4=Nf6=Bf4=d5=e3=c5=Nc3=Nc6=Nb5=e5=dxe5=Nh5=Qxh5,19
d4=Nf6=Bf4=c5=e3=Qb6=Na3=Qxb2=Nb5=Nd5=Rb1=Qxa2=Ra1=Qb2=Rb1=Qa2=Ra1=Qb2=Rb1=Qa2=Ra1,19
e4=d5=exd5=Qxd5=Nc3=Qa5,19
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4,19
e4=c5=Nf3=Nc6=d4=cxd4=Nxd4=g6=c4=Nf6=Be3=Nxe4,19
d4=Nf6=Bf4=d5=e3=c5=Nc3=Nc6=Nb5,19
d4=Nf6=Bg5=g6=Bxf6=Bg7=Bxg7,19
d4=Nf6=Bf4=c6=e3=Qb6=Qc1=Nh5=Bg5=Qa5+,18
e4=c5=Nf3=e6=d4=cxd4=Nxd4=Nf6=Nc3=Nc6=Ndb5=Bc5=Bf4=O-O=Bd6=Qb6=Bxc5=Qxc5=Qd6=Qb6=Qc7=Qc5=Qd6=Qb6=Qc7=Qc5=Qd6,18
d4=Nf6=Bf4=c5=e3=Qb6=Na3=Qxb2=Nb5=Nd5=a3=a6=Rb1=Qa2=Ra1=Qb2=Rb1=Qa2=Ra1=Qb2=Rb1,18
d4=d5=c4=dxc4=Nf3=Nf6=e3=e6=Bxc4=c5=O-O=a6=Bb3=Nc6=Qe2=cxd4=Rd1=Be7=exd4=O-O=Nc3,18
e4=c6=Nf3=d5=Nc3=dxe4=Nxe4=Nf6=Qe2=Nbd7=Nd6#,18
d4=Nf6=Nc3=e6=e4=c5=d5=exd5=e5=d4=exf6=dxc3=Qe2+,18
e4=e5=Nf3=Nc6=d4=exd4=Nxd4=Bc5=Nxc6=Qf6=Bd3=Qxf2#,18
e4=Nf6=e5=Nd5=c4=d6=cxd5,18
e4=d5=Nf3=dxe4=Ng5=Bf5=Bc4=e6=Nc3=Qxg5,18
e4=e5=Nf3=Nc6=Bc4=Bc5=Ng5=Qxg5,18
d4=Nf6=Bf4=c6=e3=g5=Bxg5=Qa5+,17
e4=c6=Nc3=d5=Nf3=dxe4=Nxe4=Bf5=Ng3=Bg6=h4=h6=Ne5=Bh7=Qh5=g6=Qf3=Nf6=Qb3=Qd5=Qxb7=Qxe5+=Be2=Bg7=Qc8#,17
d4=Nf6=Nc3=d5=Bg5=e6=e4=dxe4=Bxf6=Be7=Bxe7,17
d4=c5=c4=cxd4=Nf3=e5=Nxe5=Qa5+,17
e4=c5=Nf3=e6=Nd4=cxd4,17
e4=c5=Nf3=d6=Bb5+=Bd7=Bxd7+=Qxd7=O-O=Nc6=c3=Nf6=d4=cxd4=cxd4=Nxe4=d5=Ne5=Re1=Nxf3+=Qxf3=Nf6=Nc3=g6=Qxf6,17
e4=c5=Nf3=a6=d4=cxd4=Nxd4=e5=Nf3=Nf6=Nxe5=Qa5+,17
d4=d5=Bf4=Nf6=e3=c5=Nc3=Nc6=Nb5=e5=dxe5=Ne4=Qxd5,17
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=Nf6,17
e4=e5=Nf3=d5=exd5=e4=Qe2=Nf6=d3=Bb4+=c3=O-O=cxb4=exf3=Qxf3=Re8+=Be2=Bg4,17
d4=Nf6=Nc3=d5=Bg5=c5=Bxf6=gxf6=e4=dxe4=dxc5=Qxd1+=Rxd1=f5=Nd5,17
d4=d5=c4=e5=dxe5=d4=e3=Bb4+=Bd2=dxe3=Bxb4=exf2+=Ke2=fxg1=N+=Rxg1=Bg4+,17
e4=e6=d4=d5=Nc3=Nf6=Bg5=Ng8=Bxd8,17
d4=Nf6=Bg5=Ne4=Bf4=d5=e3=c5=Bd3=Bf5=f3=Nd6=Bxd6=Bxd3=Bxb8,17
d4=d5=c4=c6=Nc3=Nf6=Bg5=Ne4=Nxe4=dxe4=e3=Qa5+,17
e4=c5=Nf3=d6=Bc4=Nf6=e5=dxe5=Nxe5=e6=Qe2=Nbd7=Nxf7=Kxf7=Qxe6+=Kg6=h4=h5=Bd3+=Kh6=Qe3+,17
d4=d5=Nc3=e5=Bf4=exf4,17
e4=Nf6=e5=Nd5=c4=Nb6=c5=d6=cxb6,16
d4=Nf6=c4=e6=g3=Bb4+=Nd2=d5=Bg2=dxc4=Qa4+,16
d4=d5=e3=e6=Bd3=Bd6=c3=c6=Nd2=Nd7=f4=f5=Ngf3=Ngf6=Ne5=Ne4=Qh5+=Kf8=Qf7#,16
