pgn,freq
e4=h5=Qf3=a5=Bc4=e6=Nc3=Nc6=Nd5=d6=Qf4=Nd4=Ne3=Nxc2+=Nxc2=e5=Qf3=g6=Qxf7#,1
e4=d5=Nc3=d4=d3=dxc3=bxc3=Nf6=Nf3=e6=d4=Bd6=Bd3=Ng4=O-O=b6=Bg5=Be7=Bb5+=Bd7=c4=Bxg5=Nxg5=Qxg5=Qf3=Qh5=e5=Qxh2#,1
e4=b6=Qh5=Bb7=Bc4=e6=Qh4=Qxh4,1
e4=e5=Nf3=Qf6=d4=Nc6=dxe5=Nxe5=Nxe5=Qxe5=f3=Bc5=c3=Qf6=Na3=Qb6=Bc4=Bf2+=Kf1=Bh4,1
e4=e5=Qh5=g6=Qf3=f6=Bc4=Bc5=Qb3=Ne7=Bf7+=Kf8=d3=d6=Bh6#,1
e4=g6=Bc4=d6=Nf3=Nf6=d4=Nxe4=O-O=Bg7=Ng5=Bf5=Nxf7,1
e4=e5=Bc4=Bc5=Qh5=Qe7=Nf3=g6=Nxe5=gxh5=O-O=Qxe5=Re1=Qf6,1
d4=d5=c4=Nf6=cxd5=Nxd5=e4=Nf6=Bg5=Nxe4=Nf3=f6=Bf4=e5=Qa4+=Qd7=Bb5=c6=Bc4=exd4,1
d3=e5=Be3=Nf6=Nc3=Nd5=Qd2=Nxc3=bxc3=Nc6=O-O-O=Ba3+=Kb1=O-O=Nf3=Qf6=Ng5=h6=Ne4=Qf5=Bf4=exf4=e3=Qb5+=Ka1=Qb2#,1
e3=e6=Nf3=Bc5=a3=Nf6=b4=Bd6=Nc3=O-O=Na4=Be5=c3=Bd6=Bb2=Ne4=Ng5=Nxg5=f4=Ne4=c4=c5=Qg4=f5=Qxg7#,1
e4=e5=Nf3=f6=Nc3=Qe7=Bc4=Qb4=d3=Nh6=Be3=Bc5=a3=Qxb2=Bxc5=Qxc3+=Ke2=Ng4=Rb1=Qxa3=Rb3=Qxc5,1
e4=e5=Nf3=Nf6=Nh4=Nxe4=Bd3=Qxh4=Bxe4=Qxe4+=Kf1=Bc5=d3=Qd4=Bg5=O-O=Nc3=Qxf2#,1
e4=d5=exd5=Qxd5=Nc3=Qd8=d4=Bg4=Qxg4=Qd7=Qd1=e6=Nf3=Bb4=a3=Bd6=Ne2=e5=dxe5=Bxe5=Nxe5=Qf5=f4=f6=Nd4=Qh5=Qxh5+=g6=Nxg6,1
e4=e5=Nf3=Nf6=Bc4=c6=Ng5=d5=exd5=cxd5=Nxf7=dxc4=Nxd8=Kxd8=d4=Bg4=f3=Bf5=dxe5+=Bd7=Nc3,1
e3=e5=Nc3=Nf6=f4=exf4=exf4=d5=Qe2+=Be6=Qb5+=Qd7=f5=Bxf5=Na4,1
e3=f6=Bc4=e6=Nh3=Na6=O-O=Bc5=Nf4=f5=d3=h5=a3=Nf6=Ng6=Rh7=Nh4,1
e3=e5=Qf3=f5=g4=e4=Qg2=d5=gxf5=Bxf5=f3=Nf6=fxe4=Bxe4,1
b4=d5=Ba3=c5=Nf3=Bg4=bxc5=Bxf3=exf3=Nc6=Be2=b6=cxb6=axb6=O-O=Rxa3=Nxa3=Qa8=Nb5=Qa3=Qc1=Qxa2=Rxa2=Nb4=Ra8+=Kd7=Qb1=Kc6=Qxb4,1
e4=e5=Qf3=Nc6=Bc4=Nf6=Nc3=Bc5=Nd5=Nxd5=Bxd5=Na5=Qxf7#,1
e4=e5=d3=Nc6=c3=Nf6=f3=Bc5=b4=Bxg1=Rxg1=O-O=g4=d6=d4=exd4=cxd4=Be6=d5=Nd4=dxe6=Nxf3+=Qxf3,1
e4=e6=Nc3=Bc5=b3=Nh6=Bb2=O-O=Nf3=a5=g3=Ng4=Bg2=Ne5=Nxe5=Bd6=Nf3,1
e4=e5=Bd3=Nc6=Nf3=Nf6=Nc3=Bc5=Ng5=h6=Nf3=d6=Nb5=Ng4=h3=Nxf2=O-O=Nxd1+,1
e4=e5=Nf3=Nc6=Bb5=a6=Ba4=b5=Bb3=Bb4=Bd5=Bb7=Nxe5=Nge7=Qf3=f6=Nxc6=dxc6=a3=Bd6=Bb3=c5=Qg3=Bxg3,1
e4=e5=Bc4=d6=Qf3=Nf6=Qg3=Nxe4=Bb3=Nxg3=hxg3,1
e3=e5=Nf3=Nc6=Bd3=d5=O-O=g6=g3=Bd6=c3=e4=Qe2=Bf5=g4=Ne5=gxf5=Nxf3+=Kg2=Qg5+=Kh3=Qh4+=Kg2=Qxh2#,1
e3=e5=Bc4=d5=Bb3=c6=Nh3=f6=O-O=Nh6=d3=Bg4=c3=Bxd1,1
e4=e5=Bb5=c6=Ba4=Bc5=Bb3=Qf6=d3=Qxf2#,1
e4=e5=Qh5=Nc6=Bc4=g6=Qf3=f6=Qe2=Bc5=Bxg8=Rxg8=Qb5=d6=Qc4=Rf8=Qd5=Qe7=d4=Nxd4=Qc4=Be6=Qb5+=Qd7,1
e4=e5=Nf3=Nc6=d4=d5=Nc3=Bd6=Nxd5=Be6=Nc3=Nf6=d5=Nd4=dxe6=Nxf3+=Qxf3=fxe6=Bg5=O-O,1
e4=e5=d4=Nf6=Nc3=Nc6=Nf3=d5=dxe5=Nxe5=Nxe5=Nxe4=Qxd5=Be6=Qxd8+=Kxd8=Nxe4=Bb4+=c3=Bd6=Bg5+=f6=Rd1,1
e4=e5=Qh5=Nf6=Qxe5+=Be7=Qh5=Nxh5=d3=Nc6=Bf4=Bb4+=Nc3=d6=O-O-O=Nxf4=Nge2=Bg4=Nxf4=Bxd1,1
e4=c5=Nc3=e5=Nf3=Nc6=d4=cxd4,1
e4=c5=Nf3=e5=Nxe5=Nf6=Bd3=h5=O-O=d6=Nc4=Qc7=Qe2=d5=e5=Ng4=Nd6+=Kd7=Nxf7=c4=e6+=Ke7=Bf5=Qxh2#,1
e4=d5=exd5=Qxd5=Nc3=Qe5+=Be2=e6=Nf3=Qf6=Bb5+=c6=Ba4=Bd6=Nb5=a6=Nxd6+=Kd7=Nxc8=Kxc8=O-O=b5=Bb3=e5=Re1=Nd7=d3=Kb7=Ng5=Re8=Nxf7,1
f3=e5=g3=h5=c3=h4=d4=Nc6=e4=Nf6=Ne2=h3=g4=b6=Nd2=b5=Ng1=d6=Bxh3=d5=Bf1=dxe4=Bxb5,1
e4=e5=d4=exd4=Qxd4=Nc6=Qd1=Nf6=Bc4=Nxe4=Qh5=g6=Qd5=Bb4+=c3=Ba5=Qxf7#,1
e4=d6=Bc4=Qd7=Qf3=e5=Qxf7+=Qxf7=Bxf7+,1
e4=a6=Qf3=g6=Bc4=e6=Nh3=b5=Ng5=bxc4=Qxf7#,1
e3=e5=Qf3=d6=Bc4=f5=e4=Nf6=exf5=Nc6=g4=Nd4=g5=Nxc2+=Kd1=Nxa1=gxf6=gxf6=Qh5+=Ke7=Qf7#,1
e4=e5=Qf3=Nf6=Bc4=d5=Bb5+=c6=Be2=dxe4=Qc3=Nbd7=d4=Bd6=Bg5=a5=Bc4=Bb4=Bxf6=Nxf6,1
f3=e5=g4=Bc5=Nc3=Qh4#,1
e4=h5=f4=Nf6=e5=Ne4=h4=e6=Bd3=Nc5=Bc4=Rh6=d4=Na4=f5=exf5=Bxh6=gxh6=Qxh5=d5=Bb5+=c6=Bxa4=Na6=Nc3=Nb4=Nd1=f4=Nf3=b5=Bb3,1
e3=e6=f3=f6=f4=f5=Bb5=Bb4=c3=c6=Bc4=Bc5=Qh5+=g6=Qf3=Qh4+=g3=Qd8=b4=b5=Bxb5=Bxb4=cxb4=cxb5=Qxa8=Qc7=Qg2,1
e4=e5=c3=Nf6=d4=exd4=cxd4=Nxe4=Qe2=f5=f3=Bb4+=Bd2=Qh4+=g3=Qh6=Bxb4,1
d4=d5=Nc3=e6=e3=Be7=Qg4=Nf6=Qxg7=Rg8=Qg4=Nxg4,1
e4=e5=Nf3=d6=d4=Nc6=d5=Nb4=c3=Na6=Bc4=Nc5=Nbd2=Nf6=Nb3=Ncxe4=Bg5=h6=Bh4=g5=Bd3=Bf5=g4,1
e4=c5=Qh5=Nf6=Qxc5=e5=Qxe5+=Be7=Qg3=O-O=Bd3=Nc6=e5=Nd5=Qh3=d6=Qxh7#,1
e4=e5=Nf3=Nf6=Nxe5=Bd6=f4=O-O=Bc4=Qe7=Bxf7+=Rxf7=Nxf7=Kxf7=O-O=Qxe4=d3=Bc5+=Be3,1
c3=e5=b4=d5=a4=Nf6=a5=Nc6=Nf3=Bg4=Nh4=Bd6=h3=Bf5=Na3=d4=Bb2=dxc3=dxc3=O-O=Nxf5=Qd7=Qd3=Rad8=e4=Rfe8=Qg3=Nxe4=Qxg7#,1
d4=d5=Nc3=Nf6=Bg5=Bf5=Bxf6=gxf6=Nf3=Bh6=e3,1
e3=e5=Bc4=Nc6=Qf3=d6=Qxf7#,1
e4=e5=Nc3=Qh4=Nf3=Qh6=Nxe5=Bc5=Bc4=Qh4=Nf3=Qxf2#,1
d4=d5=Bf4=Nc6=Nc3=Nf6=Nb5=e5=dxe5=Nd7=e6=fxe6=Nxc7+,1
e4=e5=Nf3=Nc6=Bc4=Nf6=Nc3=b6=d4=a6=dxe5=Nxe5=Nxe5=d6=Nc6=Qe7,1
e4=c5=Bc4=e6=Qf3=Nf6=e5=Nd5=Bd3=d6=Be4=Nc6=Qh5=g6,1
e4=e6=Nf3=d5=Nc3=c5=Bb5+=Bd7=Be2=Nc6=Bb5=a6=Bxc6=Bxc6=Ne5=d4=Qf3=Nf6=Ne2=Bxe4=Qa3=Bd6=Ng3=Bxc2=Nf3=c4=Qa4+,1
g4=e5=Nf3=Qe7=Bh3=h5=gxh5=Rxh5=Bxd7+=Qxd7=Rg1=Qc6=Nxe5=Rxe5=h4=g5=hxg5=Rxg5=Rxg5=Qh1+=Rg1=Qxg1#,1
e4=e5=Bc4=Bc5=Qf3=Nf6=Qh5=g6=Qxe5+=Be7=Qd5=Nxd5=exd5,1
e4=e5=Nf3=Nc6=Bc4=Nf6=O-O=Bc5=d4=exd4=Ne5=Nxe5=f4=Nxc4,1
e4=f5=e5=d6=Nf3=c5=Bc4=e6=Ng5=Qxg5=d4=d5=Bxg5=Nc6=Bxd5=Nxd4=c3=exd5=cxd4=h6=Nc3=hxg5=Nxd5=Ne7=Nc7+,1
e4=c5=Bc4=e6=Nf3=Nf6=O-O=a6=Na3=b5=c3=bxc4=Nxc4=Nxe4=Re1=d5=Rxe4=dxe4=Nfe5,1
